2.5e-005	0.313487	0.00164967	0	
5e-005	0.30604	0.00164967	0	
7.5e-005	0.307887	0.00164967	0	
0.0001	0.306458	0.00164967	0	
0.000125	0.304934	0.00138542	0	
0.00015	0.307003	0.00148166	0	
0.000175	0.307312	0.00151458	0	
0.0002	0.30343	0.00152454	0	
0.000225	0.306219	0.00151647	0	
0.00025	0.307306	0.0014993	0	
0.000275	0.30662	0.000992101	0	
0.0003	0.305174	0.000761086	0	
0.000325	0.306456	0.00102352	0	
0.00035	0.306037	0.000946163	0	
0.000375	0.307654	0.000900586	0	
0.0004	0.305069	0.000912022	0	
0.00045	0.304616	0.000863465	0	
0.0005	0.304138	0.000863262	0	
0.00055	0.305135	0.00106862	0	
0.0006	0.307162	0.000938803	0	
0.00065	0.307098	0.000821863	0	
0.0007	0.305214	0.00128121	0	
0.00075	0.306568	0.0011515	0	
0.0008	0.303892	0.0011896	0	
0.0009	0.306143	0.00118783	0	
0.001	0.30338	0.00121565	0	
0.0011	0.304943	0.00110898	0	
0.0012	0.303083	0.00135305	0	
0.0013	0.304473	0.00113223	0	
0.0014	0.3045	0.00120769	0	
0.0015	0.301021	0.00120823	0	
0.0016	0.302164	0.00133664	0	
0.0018	0.303009	0.00131232	0	
0.002	0.303701	0.000605603	0	
0.0022	0.301742	0.00121801	0	
0.0024	0.300799	0.00111132	0	
0.0026	0.300092	0.00121166	0	
0.0028	0.302632	0.00104411	0	
0.003	0.300259	0.00115238	0	
0.0032	0.298987	0.0011151	0	
0.0036	0.298357	0.000994259	0	
0.004	0.298779	0.000702774	0	
0.0044	0.297611	0.000688334	0	
0.0048	0.295512	0.000687131	0	
0.0052	0.296189	0.000593007	0	
0.0056	0.295744	0.000573994	0	
0.006	0.294421	0.000427557	0	
0.0064	0.29419	0.000211147	0	
0.0072	0.292521	0.000197127	0	
0.008	0.291095	0.000323278	0	
0.0088	0.289987	0.000323214	0	
0.0096	0.288865	0.00047415	0	
0.0104	0.286403	0.000456955	0	
0.0112	0.285153	0.000493629	0	
0.012	0.284797	0.000497297	0	
0.0128	0.283358	0.000409582	0	
0.0144	0.280323	0.000385964	0	
0.016	0.277662	0.000211577	0	
0.0176	0.275771	0.000215671	0	
0.0192	0.272992	0.000178421	0	
0.0208	0.270992	0.000203986	0	
0.0224	0.26884	0.000197346	0	
0.024	0.26673	0.000182567	0	
0.0256	0.264168	0.000139554	0	
0.0288	0.259809	0.000133107	0	
0.032	0.255835	0.000132787	0	
0.0352	0.25184	7.92349e-005	0	
0.0384	0.247835	0.000133867	0	
0.0416	0.244233	0.00013461	0	
0.0448	0.24078	0.000140701	0	
0.048	0.236861	0.000145306	0	
0.0512	0.233564	0.000138883	0	
0.0576	0.227186	0.000137987	0	
0.064	0.220849	0.000121266	0	
0.0704	0.215301	0.000121139	0	
0.0768	0.210007	0.000130721	0	
0.0832	0.204657	0.000100625	0	
0.0896	0.200005	0.000100048	0	
0.096	0.195329	0.000135742	0	
0.1024	0.191211	7.4271e-005	0	
0.1152	0.183282	8.67874e-005	0	
0.128	0.176072	4.69076e-005	0	
0.1408	0.169677	0.000106557	0	
0.1536	0.163829	0.000113813	0	
0.1664	0.158615	6.43097e-005	0	
0.1792	0.153737	0.000103003	0	
0.192	0.149276	7.40313e-005	0	
0.2048	0.145278	0.000116837	0	
0.2304	0.137914	0.000124755	0	
0.256	0.131816	0.000156431	0	
0.2816	0.126466	0.00018329	0	
0.3072	0.121853	0.000160941	0	
0.3328	0.117734	0.000125981	0	
0.3584	0.11417	0.000106195	0	
0.384	0.11068	0.000110406	0	
0.4096	0.107744	0.000153133	0	
0.4608	0.102419	0.00015885	0	
0.512	0.0978834	0.000124732	0	
0.5632	0.0937618	0.000126954	0	
0.6144	0.0901978	8.18361e-005	0	
0.6656	0.0867741	5.94554e-005	0	
0.7168	0.0837661	7.04064e-005	0	
0.768	0.0809144	6.38799e-005	0	
0.8192	0.0783728	8.09922e-005	0	
0.9216	0.0735983	0.000170716	0	
1.024	0.0697586	0.000195587	0	
1.1264	0.0662118	0.000167196	0	
1.2288	0.0627299	8.26659e-005	0	
1.3312	0.0594169	0.000106333	0	
1.4336	0.0565436	0.000217048	0	
1.536	0.0539762	0.000253036	0	
1.6384	0.0511799	0.000271115	0	
1.8432	0.0455493	0.000229995	0	
2.048	0.0416287	0.00026801	0	
2.2528	0.0380211	0.000331212	0	
2.4576	0.0350997	0.000104098	0	
2.6624	0.0322611	0.000102005	0	
2.8672	0.0296942	0.000113157	0	
3.072	0.0273785	0.000150571	0	
3.2768	0.025119	0.000210948	0	
3.6864	0.0205524	0.000192789	0	
4.096	0.0173357	0.00040976	0	
4.5056	0.0150855	0.000526672	0	
4.9152	0.0138709	0.000347063	0	
5.3248	0.0117211	0.000255546	0	
5.7344	0.0101496	0.000283543	0	
6.144	0.00869805	0.000322614	0	
6.5536	0.0079526	0.000326941	0	
7.3728	0.00694133	0.000238067	0	
8.192	0.00560978	8.02763e-005	0	
9.0112	0.00457319	0.000115012	0	
9.8304	0.00366864	7.58511e-005	0	
10.6496	0.00265676	0.000115192	0	
11.4688	0.00217472	0.000185697	0	
12.288	0.00156615	0.000211664	0	
13.1072	0.0007643	0.000310815	0	
14.7456	0.000965729	0.000305719	0	
16.384	0.000758768	0.000311081	0	
18.0224	0.000198121	0.000454801	0	
19.6608	0.000759112	0.000486856	0	
21.2992	0.00167421	0.000436947	0	
22.9376	0.000736541	0.000429387	0	
24.576	0.000607299	0.000564487	0	
26.2144	0.000188662	0.000513902	0	
29.4912	-0.000124633	0.000674623	0	
32.768	0.00161985	0.000622607	0	
36.0448	0.00120299	0.00063996	0	
39.3216	3.79903e-005	0.0007864	0	
42.5984	1.06783e-005	0.000233666	0	
45.8752	0.000307036	0.00077468	0	
49.152	0.00128696	0.000513472	0	
52.4288	0.00227667	0.000653952	0	
58.9824	0.00119436	0.000742066	0	
65.536	0.000325888	0.000634045	0	
72.0896	0.000835865	0.000569879	0	
78.6432	0.00132032	0.000492668	0	
85.1968	-0.000152619	0.000462482	0	
91.7504	0.000296486	0.000481409	0	
98.304	-0.000269972	0.000742224	0	
104.858	-0.000336062	0.000584932	0	
117.965	0.00124976	0.000613322	0	
131.072	-0.000238154	0.000606835	0	
144.179	0.000252104	0.000652721	0	
157.286	0.000859164	0.000526015	0	
170.394	-0.000100049	0.000365801	0	
183.501	0.000709371	0.000370176	0	
196.608	0.000526506	0.000451376	0	
209.715	0.000668716	0.00043424	0	
235.93	-0.000150551	0.000365891	0	
262.144	0.00088302	0.000364435	0	
288.358	0.000130065	0.000364675	0	
314.573	0.000266521	0.000334242	0	
340.787	0.000348479	0.000270917	0	
367.002	0.000468845	0.000103756	0	
393.216	0.00052758	0.0003997	0	
419.43	6.47893e-005	0.000361851	0	
471.859	-0.000790105	0.000334051	0	
524.288	7.32767e-005	0.000447827	0	
576.717	-5.56269e-006	0.000382836	0	
629.146	8.90749e-005	0.000341342	0	
681.574	-0.000589266	0.000233991	0	
734.003	-0.000264944	0.000357219	0	
786.432	-7.806e-005	0.000349457	0	
838.861	0.000555376	0.000242201	0	
943.718	4.90673e-006	0.000237395	0	
1048.58	0.000217301	0.000339141	0	
1153.43	0.000151597	0.000339141	0	
1258.29	-0.00043169	0.000339141	0	
1363.15	0.00033516	0.000339141	0	
